"Appendix 3. Upper 25% quantile of Evolutionary Distinctiveness across 9,755 lepidosaur species and respective threat status according to the IUCN Red List.",,,,
,,,,
Infraorder,species,status,x,
Gekkota,Woodworthia_maculatus,UA,18.58561931,
Iguania,Acanthocercus_annectens,LC,17.62172513,
Iguania,Acanthocercus_cyanogaster,LC,20.59318652,
Iguania,Acanthocercus_yemensis,LC,20.35210527,
Iguania,Acanthosaura_capra,UA,16.78703192,
Iguania,Agama_boulengeri,LC,27.06225877,
Iguania,Agama_doriae,UA,16.46722453,
Iguania,Agama_gracilimembris,UA,18.2178061,
Iguania,Agama_insularis,LC,22.74000773,
Iguania,Agama_robecchii,UA,17.44154323,
Iguania,Anolis_acutus,UA,21.28135085,
Iguania,Anolis_aequatorialis,UA,16.88494734,
Iguania,Anolis_agassizi,UA,27.58163976,
Iguania,Anolis_agueroi,UA,17.30176774,
Iguania,Anolis_alayoni,UA,22.48210811,
Iguania,Anolis_alfaroi,UA,18.79922021,
Iguania,Anolis_aliniger,UA,19.2422457,
Iguania,Anolis_alumina,NT,29.94772075,
Iguania,Anolis_anfiloquioi,UA,15.6464367,
Iguania,Anolis_angusticeps,UA,18.90408516,
Iguania,Anolis_annectens,UA,18.30377567,
Iguania,Anolis_anoriensis,UA,16.70816095,
Iguania,Anolis_antioquiae,UA,15.95790479,
Iguania,Anolis_aquaticus,UA,18.74585004,
Iguania,Anolis_argenteolus,UA,34.53013758,
Iguania,Anolis_armouri,NT,19.79206002,
Iguania,Anolis_auratus,UA,16.7806629,
Iguania,Anolis_bahorucoensis,UA,22.73560699,
Iguania,Anolis_barbouri,UA,40.05399104,
Iguania,Anolis_barkeri,VU,16.47321882,
Iguania,Anolis_bartschi,UA,32.70754155,
Iguania,Anolis_bimaculatus,LC,17.39050344,
Iguania,Anolis_biporcatus,UA,28.77628944,
Iguania,Anolis_bitectus,UA,26.11573084,
Iguania,Anolis_blanquillanus,UA,15.9110028,
Iguania,Anolis_boettgeri,UA,17.29234483,
Iguania,Anolis_bombiceps,UA,16.59482051,
Iguania,Anolis_bonairensis,UA,33.30479531,
Iguania,Anolis_breslini,UA,19.08907119,
Iguania,Anolis_brevirostris,UA,20.62467035,
Iguania,Anolis_calimae,UA,21.7212503,
Iguania,Anolis_capito,UA,22.47138545,
Iguania,Anolis_carpenteri,LC,20.51490894,
Iguania,Anolis_casildae,UA,15.70867714,
Iguania,Anolis_caudalis,UA,17.48289695,
Iguania,Anolis_chloris,UA,22.28194467,
Iguania,Anolis_chlorocyanus,UA,21.3833932,
Iguania,Anolis_chocorum,UA,21.45700871,
Iguania,Anolis_christophei,UA,24.59750532,
Iguania,Anolis_clivicola,LC,17.59193209,
Iguania,Anolis_coelestinus,UA,21.38921395,
Iguania,Anolis_cooki,UA,20.20739543,
Iguania,Anolis_crassulus,UA,23.38079927,
Iguania,Anolis_cupreus,UA,18.81724171,
Iguania,Anolis_cuscoensis,UA,16.10692963,
Iguania,Anolis_cusuco,EN,25.43501053,
Iguania,Anolis_cuvieri,UA,22.35525516,
Iguania,Anolis_cybotes,UA,21.78250304,
Iguania,Anolis_danieli,UA,27.27022146,
Iguania,Anolis_darlingtoni,UA,34.27550083,
Iguania,Anolis_desechensis,UA,16.46327591,
Iguania,Anolis_dissimilis,UA,18.75592172,
Iguania,Anolis_distichus,UA,26.9586297,
Iguania,Anolis_dolichocephalus,UA,18.38107339,
Iguania,Anolis_eewi,UA,16.06072944,
Iguania,Anolis_etheridgei,UA,33.44522049,
Iguania,Anolis_eugenegrahami,UA,21.2565261,
Iguania,Anolis_euskalerriari,UA,19.70652837,
Iguania,Anolis_evermanni,UA,19.7679386,
Iguania,Anolis_fasciatus,UA,16.02893507,
Iguania,Anolis_festae,LC,22.18603046,
Iguania,Anolis_fitchi,LC,25.07447583,
Iguania,Anolis_fortunensis,DD,17.60506352,
Iguania,Anolis_fowleri,UA,28.6418781,
Iguania,Anolis_fraseri,LC,20.43122664,
Iguania,Anolis_gadovii,LC,21.80425367,
Iguania,Anolis_gemmosus,LC,15.92796769,
Iguania,Anolis_gingivinus,UA,17.39050344,
Iguania,Anolis_griseus,UA,19.10387315,
Iguania,Anolis_guafe,EN,16.46676899,
Iguania,Anolis_gundlachi,UA,23.04472057,
Iguania,Anolis_haetianus,EN,19.79206002,
Iguania,Anolis_hendersoni,UA,18.38107339,
Iguania,Anolis_huilae,UA,35.45152414,
Iguania,Anolis_ibanezi,UA,15.98210016,
Iguania,Anolis_imias,UA,23.86173162,
Iguania,Anolis_impetigosus,UA,17.03415707,
Iguania,Anolis_insolitus,UA,28.6418781,
Iguania,Anolis_intermedius,UA,21.4706436,
Iguania,Anolis_isolepis,UA,17.2274973,
Iguania,Anolis_koopmani,EN,26.24371998,
Iguania,Anolis_krugi,UA,17.51124412,
Iguania,Anolis_kunayalae,UA,16.88832396,
Iguania,Anolis_laeviventris,UA,20.79654576,
Iguania,Anolis_lamari,UA,18.81170993,
Iguania,Anolis_leachii,UA,21.57292759,
Iguania,Anolis_lemniscatus,DD,16.47287207,
Iguania,Anolis_lineatopus,UA,19.08747929,
Iguania,Anolis_lineatus,LC,24.06991732,
Iguania,Anolis_liogaster,LC,21.35930466,
Iguania,Anolis_longitibialis,UA,25.29226667,
Iguania,Anolis_loveridgei,EN,21.77066359,
Iguania,Anolis_loysiana,UA,21.37060554,
Iguania,Anolis_luciae,UA,23.61195169,
Iguania,Anolis_lucius,UA,26.88957579,
Iguania,Anolis_lynchi,LC,17.24317403,
Iguania,Anolis_macilentus,UA,18.8985726,
Iguania,Anolis_macrinii,LC,20.75800329,
Iguania,Anolis_maculigula,VU,17.35604756,
Iguania,Anolis_magnaphallus,UA,16.1257717,
Iguania,Anolis_marcanoi,UA,20.15641702,
Iguania,Anolis_marron,EN,17.48289695,
Iguania,Anolis_menta,UA,15.7486978,
Iguania,Anolis_meridionalis,UA,18.85834557,
Iguania,Anolis_mestrei,UA,16.80658117,
Iguania,Anolis_microlepidotus,LC,22.54249952,
Iguania,Anolis_mirus,UA,16.70897747,
Iguania,Anolis_monensis,UA,20.20739543,
Iguania,Anolis_monticola,NT,25.25567783,
Iguania,Anolis_nasofrontalis,UA,16.75367603,
Iguania,Anolis_neblininus,UA,23.3721173,
Iguania,Anolis_nebuloides,LC,15.91116234,
Iguania,Anolis_nebulosus,LC,31.52186062,
Iguania,Anolis_nigrolineatus,UA,17.61866593,
Iguania,Anolis_occultus,LC,37.75160686,
Iguania,Anolis_ocelloscapularis,UA,15.80986996,
Iguania,Anolis_oculatus,LC,17.5116709,
Iguania,Anolis_oligaspis,UA,19.03457438,
Iguania,Anolis_olssoni,LC,35.39786885,
Iguania,Anolis_omiltemanus,LC,20.53782562,
Iguania,Anolis_onca,UA,18.09250995,
Iguania,Anolis_opalinus,UA,16.7325833,
Iguania,Anolis_ophiolepis,UA,15.79020088,
Iguania,Anolis_ortonii,UA,25.33821515,
Iguania,Anolis_otongae,UA,15.9093736,
Iguania,Anolis_parvicirculatus,LC,15.67815144,
Iguania,Anolis_paternus,UA,19.03675809,
Iguania,Anolis_pentaprion,UA,16.10397318,
Iguania,Anolis_peraccae,UA,21.78050579,
Iguania,Anolis_peucephilus,UA,20.25212351,
Iguania,Anolis_pigmaequestris,UA,19.71838409,
Iguania,Anolis_placidus,UA,23.04732037,
Iguania,Anolis_podocarpus,UA,24.90684011,
Iguania,Anolis_pogus,VU,21.96672999,
Iguania,Anolis_poncensis,UA,22.89080871,
Iguania,Anolis_puLChellus,UA,17.51124412,
Iguania,Anolis_purpurgularis,UA,19.7481021,
Iguania,Anolis_reconditus,UA,19.43819056,
Iguania,Anolis_rhombifer,UA,15.84548171,
Iguania,Anolis_richardii,UA,20.09201372,
Iguania,Anolis_rimarum,UA,18.61084736,
Iguania,Anolis_rodriguezi,UA,16.84766774,
Iguania,Anolis_roosevelti,CR,16.92984278,
Iguania,Anolis_rubribarbus,UA,17.95557047,
Iguania,Anolis_rupinae,UA,17.93091187,
Iguania,Anolis_santamartae,UA,15.74157915,
Iguania,Anolis_schwartzi,UA,17.5207277,
Iguania,Anolis_scriptus,UA,21.35714654,
Iguania,Anolis_semilineatus,LC,29.94772075,
Iguania,Anolis_sericeus,UA,16.12178334,
Iguania,Anolis_sheplani,UA,23.22368059,
Iguania,Anolis_shrevei,UA,20.34994418,
Iguania,Anolis_sierramaestrae,UA,19.0979274,
Iguania,Anolis_singularis,UA,19.21425108,
Iguania,Anolis_sminthus,DD,25.81872808,
Iguania,Anolis_stevepoei,UA,16.24179313,
Iguania,Anolis_strahmi,EN,33.33431138,
Iguania,Anolis_stratulus,UA,19.7679386,
Iguania,Anolis_subocularis,DD,21.1267898,
Iguania,Anolis_terraealtae,UA,17.48253776,
Iguania,Anolis_tetarii,UA,16.94218893,
Iguania,Anolis_tigrinus,UA,27.44125567,
Iguania,Anolis_toldo,UA,19.51333317,
Iguania,Anolis_transversalis,UA,17.86139614,
Iguania,Anolis_trinitatis,UA,17.52386215,
Iguania,Anolis_tropidonotus,UA,21.64609858,
Iguania,Anolis_umbrivagus,UA,18.38808374,
Iguania,Anolis_uniformis,UA,27.10205679,
Iguania,Anolis_utilensis,UA,37.47119143,
Iguania,Anolis_valencienni,LC,24.67910227,
Iguania,Anolis_vanidicus,UA,23.21555319,
Iguania,Anolis_ventrimaculatus,NT,21.1221059,
Iguania,Anolis_vermiculatus,UA,32.9742528,
Iguania,Anolis_wampuensis,UA,17.62717244,
Iguania,Anolis_wattsi,UA,17.50975944,
Iguania,Anolis_websteri,UA,22.21818892,
Iguania,Anolis_whitemani,LC,32.3080011,
Iguania,Anolis_woodi,UA,20.83630734,
Iguania,Anolis_yoroensis,UA,22.41411779,
Iguania,Anolis_zapotecorum,UA,17.28004027,
Iguania,Archaius_tigris,EN,36.16096592,
Iguania,Basiliscus_basiliscus,UA,21.67238845,
Iguania,Basiliscus_galeritus,UA,33.68863025,
Iguania,Basiliscus_plumifrons,LC,21.67238845,
Iguania,Basiliscus_vittatus,UA,28.50085418,
Iguania,Brachysaura_minor,DD,21.14137782,
Iguania,Brookesia_bekolosy,EN,16.84629542,
Iguania,Brookesia_brunoi,NT,18.22218721,
Iguania,Brookesia_brygooi,LC,15.70949521,
Iguania,Brookesia_confidens,NT,25.09768987,
Iguania,Brookesia_dentata,EN,27.46927644,
Iguania,Brookesia_desperata,CR,19.44407576,
Iguania,Brookesia_ebenaui,VU,19.49864344,
Iguania,Brookesia_exarmata,EN,27.36540253,
Iguania,Brookesia_karchei,EN,27.34811872,
Iguania,Brookesia_lambertoni,DD,16.33375663,
Iguania,Brookesia_micra,NT,22.49431092,
Iguania,Brookesia_minima,EN,29.38337091,
Iguania,Brookesia_perarmata,EN,20.67648519,
Iguania,Brookesia_peyrierasi,EN,27.34811872,
Iguania,Brookesia_ramanantsoai,EN,28.76571285,
Iguania,Brookesia_superciliaris,LC,20.66408313,
Iguania,Brookesia_therezieni,LC,20.78043846,
Iguania,Brookesia_tristis,EN,19.43958609,
Iguania,Brookesia_tuberculata,VU,25.09768987,
Iguania,Bufoniceps_laungwalaensis,UA,23.20676548,
Iguania,Callisaurus_draconoides,LC,20.5611984,
Iguania,Calotes_jerdoni,UA,16.3484471,
Iguania,Calotes_mystaceus,UA,19.15790411,
Iguania,Calumma_capuroni,VU,21.39470779,
Iguania,Calumma_cucullatum,VU,24.77969072,
Iguania,Calumma_furcifer,EN,17.65887371,
Iguania,Calumma_malthe,LC,17.93693516,
Iguania,Calumma_tarzan,CR,16.39654972,
Iguania,Ceratophora_aspera,VU,21.93865867,
Iguania,Ceratophora_karu,UA,18.77284198,
Iguania,Ceratophora_tennentii,EN,15.7014211,
Iguania,Chalarodon_madagascariensis,LC,33.696717,
Iguania,Chamaeleo_anchietae,UA,22.91852535,
Iguania,Chamaeleo_monachus,NT,18.03655886,
Iguania,Chamaeleo_namaquensis,LC,29.82763719,
Iguania,Chamaeleo_senegalensis,LC,18.25177721,
Iguania,Chelosania_brunnea,UA,20.74446252,
Iguania,Chlamydosaurus_kingii,LC,22.85038717,
Iguania,Complicitus_nigrigularis,UA,20.3457989,
Iguania,Cophosaurus_texanus,LC,20.5611984,
Iguania,Corytophanes_cristatus,UA,20.98604217,
Iguania,Corytophanes_hernandesii,LC,20.84649951,
Iguania,Corytophanes_percarinatus,LC,20.86084538,
Iguania,Crotaphytus_antiquus,EN,23.03167978,
Iguania,Crotaphytus_dickersonae,LC,23.03542653,
Iguania,Cryptagama_aurita,UA,22.21558011,
Iguania,Ctenoblepharys_adspersa,NT,57.75857693,
Iguania,Ctenophorus_butlerorum,UA,15.81830401,
Iguania,Ctenophorus_caudicinctus,UA,19.16633931,
Iguania,Ctenophorus_clayi,UA,25.89355132,
Iguania,Ctenophorus_cristatus,UA,20.65566706,
Iguania,Ctenophorus_gibba,UA,20.40174207,
Iguania,Ctenophorus_isolepis,UA,18.1561649,
Iguania,Ctenophorus_maculosus,LC,25.16517034,
Iguania,Ctenophorus_nuchalis,LC,23.93200169,
Iguania,Ctenophorus_ornatus,LC,19.17951868,
Iguania,Ctenophorus_parviceps,UA,15.81830401,
Iguania,Ctenophorus_pictus,UA,19.09093672,
Iguania,Ctenophorus_reticulatus,UA,23.99681183,
Iguania,Ctenophorus_rufescens,UA,16.59253341,
Iguania,Ctenophorus_salinarum,UA,20.03673196,
Iguania,Dendragama_boulengeri,UA,23.66626083,
Iguania,Diporiphora_amphiboluroides,UA,19.13539215,
Iguania,Diporiphora_phaeospinosa,UA,15.93859849,
Iguania,Diporiphora_reginae,UA,20.68835945,
Iguania,Diporiphora_superba,UA,24.73352563,
Iguania,Dipsosaurus_dorsalis,LC,28.97279346,
Iguania,Draco_bimaculatus,LC,22.9742512,
Iguania,Draco_cornutus,DD,16.6420852,
Iguania,Draco_dussumieri,LC,22.78823518,
Iguania,Draco_guentheri,LC,15.66956592,
Iguania,Draco_lineatus,LC,27.71993324,
Iguania,Draco_maculatus,LC,17.77550909,
Iguania,Enyalioides_heterolepis,UA,19.10471948,
Iguania,Enyalioides_laticeps,UA,18.97871828,
Iguania,Enyalioides_oshaughnessyi,UA,19.88602116,
Iguania,Enyalius_boulengeri,UA,16.78343785,
Iguania,Enyalius_iheringii,UA,16.78343785,
Iguania,Enyalius_leechii,UA,20.29339224,
Iguania,Eurolophosaurus_divaricatus,UA,16.0037709,
Iguania,Furcifer_balteatus,EN,34.99621262,
Iguania,Furcifer_bifidus,LC,17.73005325,
Iguania,Furcifer_campani,VU,17.2275991,
Iguania,Furcifer_minor,EN,18.60619546,
Iguania,Furcifer_petteri,VU,20.32667197,
Iguania,Furcifer_timoni,NT,17.73005325,
Iguania,Furcifer_willsii,LC,22.54467768,
Iguania,Gambelia_copeii,LC,18.95555434,
Iguania,Gambelia_sila,EN,17.43839743,
Iguania,Gambelia_wislizenii,LC,17.43839743,
Iguania,Gonocephalus_robinsonii,UA,21.43281489,
Iguania,Holbrookia_lacerata,NT,17.71987099,
Iguania,Hoplocercus_spinosus,UA,26.94501195,
Iguania,Hydrosaurus_amboinensis,UA,30.75602205,
Iguania,Hydrosaurus_pustulatus,VU,30.03492928,
Iguania,Hydrosaurus_weberi,UA,30.03492928,
Iguania,Hypsicalotes_kinabaluensis,UA,20.59736899,
Iguania,Hypsilurus_auritus,UA,15.96555241,
Iguania,Hypsilurus_boydii,UA,21.09671969,
Iguania,Hypsilurus_capreolatus,UA,17.69072301,
Iguania,Hypsilurus_dilophus,UA,22.58961095,
Iguania,Hypsilurus_geelvinkianus,UA,15.64256431,
Iguania,Hypsilurus_godeffroyi,DD,16.5093165,
Iguania,Hypsilurus_hikidanus,UA,17.05578891,
Iguania,Hypsilurus_longi,LC,17.86594659,
Iguania,Hypsilurus_macrolepis,NT,16.98804479,
Iguania,Hypsilurus_magnus,UA,16.59201052,
Iguania,Hypsilurus_modestus,UA,20.77810662,
Iguania,Hypsilurus_ornatus,UA,16.5380813,
Iguania,Hypsilurus_papuensis,UA,16.46980121,
Iguania,Hypsilurus_schoedei,LC,16.72731829,
Iguania,Hypsilurus_schultzewestrumi,UA,16.34139231,
Iguania,Hypsilurus_spinipes,UA,22.65425568,
Iguania,Hypsilurus_tenuicephalus,UA,16.06614314,
Iguania,Intellagama_lesueurii,UA,38.35741043,
Iguania,Japalura_dasi,DD,18.26319365,
Iguania,Japalura_kumaonensis,UA,19.11054419,
Iguania,Japalura_major,UA,18.86762312,
Iguania,Japalura_tricarinata,LC,21.8476816,
Iguania,Japalura_variegata,LC,23.67710059,
Iguania,Kinyongia_excubitor,VU,22.49856901,
Iguania,Kinyongia_magomberae,EN,17.46050972,
Iguania,Kinyongia_oxyrhina,NT,19.60521463,
Iguania,Kinyongia_tenuis,EN,16.64754191,
Iguania,Kinyongia_uluguruensis,LC,25.55250283,
Iguania,Kinyongia_uthmoelleri,LC,28.68088405,
Iguania,Laemanctus_longipes,LC,24.87818139,
Iguania,Laemanctus_serratus,LC,24.87818139,
Iguania,Laudakia_nupta,UA,15.90134982,
Iguania,Leiocephalus_anonymous,UA,16.78271127,
Iguania,Leiocephalus_apertosuLCus,UA,16.31013364,
Iguania,Leiocephalus_barahonensis,UA,16.8872812,
Iguania,Leiocephalus_carinatus,LC,18.14980466,
Iguania,Leiocephalus_cuneus,UA,17.1058699,
Iguania,Leiocephalus_endomychus,UA,17.67243146,
Iguania,Leiocephalus_eremitus,EX,15.73385865,
Iguania,Leiocephalus_etheridgei,UA,16.08899017,
Iguania,Leiocephalus_herminieri,EX,15.68149562,
Iguania,Leiocephalus_inaguae,UA,17.01648787,
Iguania,Leiocephalus_jamaicensis,UA,17.21200919,
Iguania,Leiocephalus_loxogrammus,UA,18.72400081,
Iguania,Leiocephalus_lunatus,UA,16.98240105,
Iguania,Leiocephalus_macropus,UA,16.57429549,
Iguania,Leiocephalus_melanochlorus,NT,16.84034332,
Iguania,Leiocephalus_onaneyi,UA,17.18692279,
Iguania,Leiocephalus_partidus,UA,17.48664519,
Iguania,Leiocephalus_personatus,UA,17.02998273,
Iguania,Leiocephalus_pratensis,UA,16.1739038,
Iguania,Leiocephalus_psammodromus,UA,15.97185592,
Iguania,Leiocephalus_punctatus,UA,16.79661326,
Iguania,Leiocephalus_raviceps,UA,18.23771377,
Iguania,Leiocephalus_rhutidira,UA,16.66830958,
Iguania,Leiocephalus_schreibersii,LC,17.24844077,
Iguania,Leiocephalus_semilineatus,UA,16.22158636,
Iguania,Leiocephalus_stictigaster,UA,17.53086911,
Iguania,Leiolepis_belliana,UA,28.58580196,
Iguania,Leiolepis_boehmei,UA,20.10929036,
Iguania,Leiolepis_guentherpetersi,UA,22.01237704,
Iguania,Leiolepis_guttata,UA,20.08310939,
Iguania,Leiolepis_ngovantrii,UA,28.82877289,
Iguania,Leiolepis_peguensis,UA,27.26066452,
Iguania,Leiolepis_reevesii,UA,29.53892762,
Iguania,Leiolepis_rubritaeniata,UA,29.17053502,
Iguania,Leiolepis_triploida,UA,27.46673055,
Iguania,Liolaemus_tenuis,UA,16.28686595,
Iguania,Lophocalotes_ludekingi,UA,20.68910342,
Iguania,Lophognathus_burnsi,UA,16.86667681,
Iguania,Lophognathus_gilberti,LC,16.86667681,
Iguania,Lophognathus_longirostris,UA,21.7453564,
Iguania,Lophognathus_maculilabris,UA,21.17448132,
Iguania,Lophognathus_temporalis,UA,30.89101607,
Iguania,Lyriocephalus_scutatus,NT,19.00369517,
Iguania,Mantheyus_phuwuanensis,UA,41.49243343,
Iguania,Microlophus_koepckeorum,UA,18.3485515,
Iguania,Microlophus_stolzmanni,UA,18.9140565,
Iguania,Microlophus_thoracicus,UA,17.83419633,
Iguania,Moloch_horridus,UA,21.28359934,
Iguania,Nadzikambia_baylissi,NT,19.64136474,
Iguania,Nadzikambia_mlanjensis,EN,19.64136474,
Iguania,Oplurus_cuvieri,LC,27.8766453,
Iguania,Oplurus_cyclurus,LC,27.8766453,
Iguania,Oplurus_fierinensis,LC,19.98591038,
Iguania,Oplurus_grandidieri,LC,19.98591038,
Iguania,Oplurus_quadrimaculatus,LC,29.32487672,
Iguania,Oplurus_saxicola,LC,25.07339112,
Iguania,Oriocalotes_paulus,UA,21.26789572,
Iguania,Otocryptis_beddomei,EN,17.60495759,
Iguania,Otocryptis_nigristigma,UA,15.71890576,
Iguania,Otocryptis_wiegmanni,UA,16.58930361,
Iguania,Palleon_lolontany,NT,43.81605479,
Iguania,Palleon_nasus,VU,43.81605479,
Iguania,Petrosaurus_mearnsi,LC,23.07514105,
Iguania,Petrosaurus_repens,LC,15.66448402,
Iguania,Petrosaurus_slevini,LC,18.37052816,
Iguania,Petrosaurus_thalassinus,LC,15.66448402,
Iguania,Phoxophrys_spiniceps,UA,16.36000436,
Iguania,Phrynocephalus_scutellatus,UA,16.79466298,
Iguania,Phrynosoma_asio,LC,22.84050079,
Iguania,Phrynosoma_cornutum,LC,22.84050079,
Iguania,Phrynosoma_modestum,LC,17.39573635,
Iguania,Phrynosoma_solare,LC,17.64119981,
Iguania,Physignathus_cocincinus,UA,46.21728404,
Iguania,Plica_umbra,UA,17.56122285,
Iguania,Polychrus_acutirostris,UA,28.96174421,
Iguania,Polychrus_femoralis,UA,21.81390916,
Iguania,Polychrus_gutturosus,UA,25.88330825,
Iguania,Polychrus_jacquelinae,UA,23.86125592,
Iguania,Polychrus_liogaster,UA,24.80727535,
Iguania,Polychrus_marmoratus,UA,21.71395337,
Iguania,Polychrus_peruvianus,DD,22.43927582,
Iguania,Psammophilus_blanfordanus,LC,18.53160509,
Iguania,Psammophilus_dorsalis,LC,18.53160509,
Iguania,Pseudocophotis_kontumensis,UA,17.20995545,
Iguania,Pseudocophotis_sumatrana,DD,17.20995545,
Iguania,Pseudotrapelus_sinaitus,UA,15.90366413,
Iguania,Ptyctolaemus_collicristatus,UA,33.78870961,
Iguania,Ptyctolaemus_gularis,UA,33.78870961,
Iguania,Rankinia_diemensis,LC,21.65353866,
Iguania,Rhampholeon_acuminatus,CR,17.7374322,
Iguania,Rhampholeon_beraduccii,VU,18.0372933,
Iguania,Rhampholeon_boulengeri,LC,19.22729329,
Iguania,Rhampholeon_bruessoworum,CR,15.97184698,
Iguania,Rhampholeon_chapmanorum,CR,16.33300464,
Iguania,Rhampholeon_gorongosae,LC,26.43805016,
Iguania,Rhampholeon_marshalli,VU,26.39464611,
Iguania,Rhampholeon_maspictus,NT,17.01790448,
Iguania,Rhampholeon_moyeri,LC,20.335775,
Iguania,Rhampholeon_nchisiensis,LC,20.07300264,
Iguania,Rhampholeon_nebulauctor,VU,17.03457369,
Iguania,Rhampholeon_platyceps,EN,16.54082306,
Iguania,Rhampholeon_spectrum,LC,36.58004547,
Iguania,Rhampholeon_spinosus,EN,24.65350676,
Iguania,Rhampholeon_temporalis,EN,22.15903047,
Iguania,Rhampholeon_tilburyi,CR,16.05785589,
Iguania,Rhampholeon_uluguruensis,LC,20.70677514,
Iguania,Rhampholeon_viridis,EN,23.65921187,
Iguania,Rieppeleon_brachyurus,LC,31.15071887,
Iguania,Rieppeleon_brevicaudatus,LC,27.74278667,
Iguania,Rieppeleon_kerstenii,LC,27.74278667,
Iguania,Saara_asmussi,UA,25.3105675,
Iguania,Saara_hardwickii,UA,31.03852787,
Iguania,Saara_loricata,LC,25.3105675,
Iguania,Salea_anamallayana,LC,19.60642157,
Iguania,Salea_gularis,UA,18.68139549,
Iguania,Salea_horsfieldii,LC,18.23734792,
Iguania,Sceloporus_angustus,LC,18.05940345,
Iguania,Sceloporus_carinatus,LC,21.77494277,
Iguania,Sceloporus_chrysostictus,LC,18.77446168,
Iguania,Sceloporus_clarkii,LC,19.27335413,
Iguania,Sceloporus_couchii,LC,25.45172784,
Iguania,Sceloporus_gadoviae,LC,23.2037123,
Iguania,Sceloporus_grandaevus,LC,18.15271696,
Iguania,Sceloporus_jalapae,LC,21.90479297,
Iguania,Sceloporus_maculosus,VU,23.21886121,
Iguania,Sceloporus_magister,LC,16.74706558,
Iguania,Sceloporus_melanorhinus,LC,16.79527557,
Iguania,Sceloporus_merriami,LC,30.16577822,
Iguania,Sceloporus_nelsoni,LC,22.50824634,
Iguania,Sceloporus_ochoterenae,LC,21.6808359,
Iguania,Sceloporus_olivaceus,LC,16.68095956,
Iguania,Sceloporus_parvus,LC,25.26014442,
Iguania,Sceloporus_pyrocephalus,LC,30.4464938,
Iguania,Sceloporus_siniferus,LC,16.84360036,
Iguania,Sceloporus_squamosus,LC,16.96866834,
Iguania,Sceloporus_utiformis,LC,27.00653426,
Iguania,Stellagama_stellio,LC,34.70628018,
Iguania,Stenocercus_caducus,UA,16.14616914,
Iguania,Stenocercus_formosus,UA,17.19987437,
Iguania,Strobilurus_torquatus,UA,19.18277382,
Iguania,Thaumatorhynchus_brooksi,UA,19.79629862,
Iguania,Trioceros_affinis,LC,18.61002782,
Iguania,Trioceros_deremensis,LC,23.45229704,
Iguania,Trioceros_goetzei,LC,16.33325777,
Iguania,Trioceros_melleri,LC,17.60945743,
Iguania,Trioceros_oweni,UA,20.07142713,
Iguania,Tropidurus_bogerti,UA,17.61645195,
Iguania,Tropidurus_callathelys,UA,18.43084478,
Iguania,Tropidurus_spinulosus,UA,18.43084478,
Iguania,Tympanocryptis_tetraporophora,UA,18.82085211,
Iguania,Tympanocryptis_uniformis,DD,18.67067211,
Iguania,Uranoscodon_superciliosus,UA,37.3587485,
Iguania,Uromastyx_aegyptia,VU,27.01343696,
Iguania,Uromastyx_alfredschmidti,NT,18.32230846,
Iguania,Uromastyx_geyri,UA,16.15045236,
Iguania,Uromastyx_macfadyeni,UA,23.58316354,
Iguania,Uromastyx_occidentalis,UA,18.18289012,
Iguania,Uromastyx_ocellata,LC,19.77159605,
Iguania,Uromastyx_ornata,LC,19.88594142,
Iguania,Uromastyx_princeps,UA,23.69157239,
Iguania,Uromastyx_thomasi,VU,26.68591212,
Iguania,Urosaurus_bicarinatus,LC,20.33837134,
Iguania,Urosaurus_gadovi,LC,20.32603277,
Iguania,Urosaurus_graciosus,LC,16.61551322,
Iguania,Urosaurus_lahtelai,LC,17.83715342,
Iguania,Urosaurus_nigricaudus,LC,17.99640372,
Iguania,Urostrophus_gallardoi,UA,19.23650376,
Iguania,Urostrophus_vautieri,UA,17.38928377,
Lacertoidea,Acanthodactylus_aureus,UA,23.04722405,
Lacertoidea,Acanthodactylus_blanfordii,UA,17.19939447,
Lacertoidea,Acanthodactylus_cantoris,UA,17.45952342,
Lacertoidea,Acanthodactylus_felicis,VU,15.78258134,
Lacertoidea,Acanthodactylus_gongrorhynchatus,DD,20.55969034,
Lacertoidea,Acanthodactylus_grandis,LC,20.36296484,
Lacertoidea,Acanthodactylus_longipes,UA,17.04249267,
Lacertoidea,Acanthodactylus_masirae,DD,17.28868601,
Lacertoidea,Acanthodactylus_opheodurus,LC,16.47522626,
Lacertoidea,Acanthodactylus_orientalis,LC,17.50581645,
Lacertoidea,Acanthodactylus_schmidti,LC,17.21562731,
Lacertoidea,Acanthodactylus_scutellatus,UA,17.30568777,
Lacertoidea,Acanthodactylus_tristrami,LC,17.76175532,
Lacertoidea,Adercosaurus_vixadnexus,UA,20.77379203,
Lacertoidea,Adolfus_africanus,UA,28.00628348,
Lacertoidea,Adolfus_alleni,NT,21.38094274,
Lacertoidea,Adolfus_jacksoni,UA,21.58574315,
Lacertoidea,Adolfus_masavaensis,NT,21.18358604,
Lacertoidea,Agamodon_anguliceps,UA,22.79650781,
Lacertoidea,Agamodon_arabicus,DD,22.80858014,
Lacertoidea,Agamodon_compressus,UA,22.81764982,
Lacertoidea,Alexandresaurus_camacan,UA,27.21726762,
Lacertoidea,Algyroides_fitzingeri,LC,20.56519088,
Lacertoidea,Algyroides_marchi,EN,20.56519088,
